Date,Item,Quantity,Price,Location,Category,Location Weight,Abnormal Score,Is Abnormal,Total Daily Spending
2025-10-20,Stationery,3,720,豐學門市,Other,6.25,45.14000000000001,No,1590
2025-10-20,Bento,2,170,豐學門市,Food,6.25,45.14000000000001,No,1590
2025-10-21,Sandwich,1,35,榮耀門市,Food,5.0,134.96,Yes,2860
2025-10-21,Bento,3,2550,豐學門市,Food,6.25,134.96,Yes,2860
2025-10-21,Black Tea,3,105,榮耀門市,Beverages,5.0,134.96,Yes,2860
2025-10-21,Parcel Pickup,2,70,中高站門市,Other,0.0,134.96,Yes,2860
2025-10-21,Rice Ball,2,60,豐學門市,Food,6.25,134.96,Yes,2860
2025-10-21,Juice,1,40,豐學門市,Beverages,6.25,134.96,Yes,2860
2025-10-22,Beer,2,70,榮耀門市,Wine,5.0,9.370000000000005,No,190
2025-10-22,Parcel Pickup,1,35,中高站門市,Other,0.0,9.370000000000005,No,190
2025-10-22,Whiskey,1,85,中高站門市,Wine,0.0,9.370000000000005,No,190
2025-10-23,Juice,3,120,榮耀門市,Beverages,5.0,32.22,No,840
2025-10-23,Sake,3,90,豐學門市,Wine,6.25,32.22,No,840
2025-10-23,Instant Noodles,2,630,榮耀門市,Food,5.0,32.22,No,840
2025-10-24,Green Tea,2,300,豐學門市,Beverages,6.25,1.140000000000004,No,400
2025-10-24,Juice,1,40,豐學門市,Beverages,6.25,1.140000000000004,No,400
2025-10-24,Stationery,2,60,豐學門市,Other,6.25,1.140000000000004,No,400
2025-10-25,Hot Dog,2,80,冠桃園門市,Food,3.38,51.76000000000001,No,840
2025-10-25,Rice Ball,1,30,中高站門市,Food,0.0,51.76000000000001,No,840
2025-10-25,Juice,1,40,榮耀門市,Beverages,5.0,51.76000000000001,No,840
2025-10-25,Bento,2,170,榮耀門市,Food,5.0,51.76000000000001,No,840
2025-10-25,Instant Noodles,2,450,中高站門市,Food,0.0,51.76000000000001,No,840
2025-10-25,Black Tea,2,70,冠桃園門市,Beverages,3.38,51.76000000000001,No,840
2025-10-26,Whiskey,2,170,中高站門市,Wine,0.0,42.62,No,740
2025-10-26,Instant Noodles,2,90,北投門市,Food,4.0,42.62,No,740
2025-10-26,Hot Dog,3,120,中高站門市,Food,0.0,42.62,No,740
2025-10-26,Stationery,2,360,豐學門市,Other,6.25,42.62,No,740
2025-10-27,Green Tea,3,90,北投門市,Beverages,4.0,61.24000000000001,Yes,695
2025-10-27,Black Tea,2,70,豐學門市,Beverages,6.25,61.24000000000001,Yes,695
2025-10-27,Beer,2,70,中高站門市,Wine,0.0,61.24000000000001,Yes,695
2025-10-27,Coffee,2,170,北投門市,Beverages,4.0,61.24000000000001,Yes,695
2025-10-27,Hot Dog,1,40,榮耀門市,Food,5.0,61.24000000000001,Yes,695
2025-10-27,Toiletries,3,255,北投門市,Other,4.0,61.24000000000001,Yes,695
2025-10-28,Milk Tea,2,90,中高站門市,Beverages,0.0,47.26000000000001,No,660
2025-10-28,Sake,1,30,榮耀門市,Wine,5.0,47.26000000000001,No,660
2025-10-28,Parcel Pickup,1,35,冠桃園門市,Other,3.38,47.26000000000001,No,660
2025-10-28,Green Tea,2,60,榮耀門市,Beverages,5.0,47.26000000000001,No,660
2025-10-28,Coffee,1,85,中高站門市,Beverages,0.0,47.26000000000001,No,660
2025-10-28,Juice,1,360,冠桃園門市,Beverages,3.38,47.26000000000001,No,660
2025-10-29,Black Tea,2,70,中高站門市,Beverages,0.0,34.84000000000001,No,410
2025-10-29,Milk Tea,1,45,中高站門市,Beverages,0.0,34.84000000000001,No,410
2025-10-29,Hot Dog,3,120,榮耀門市,Food,5.0,34.84000000000001,No,410
2025-10-29,Coffee,1,85,豐學門市,Beverages,6.25,34.84000000000001,No,410
2025-10-29,Stationery,3,90,豐學門市,Other,6.25,34.84000000000001,No,410
2025-10-30,Parcel Pickup,3,105,冠桃園門市,Other,3.38,40.06000000000001,No,615
2025-10-30,Stationery,2,60,冠桃園門市,Other,3.38,40.06000000000001,No,615
2025-10-30,Milk Tea,3,135,榮耀門市,Beverages,5.0,40.06000000000001,No,615
2025-10-30,Juice,3,120,中高站門市,Beverages,0.0,40.06000000000001,No,615
2025-10-30,Beer,3,105,榮耀門市,Wine,5.0,40.06000000000001,No,615
2025-10-30,Rice Ball,3,90,中高站門市,Food,0.0,40.06000000000001,No,615
2025-10-31,Whiskey,1,85,榮耀門市,Wine,5.0,29.67000000000001,No,270
2025-10-31,Rice Ball,2,60,冠桃園門市,Food,3.38,29.67000000000001,No,270
2025-10-31,Hot Dog,2,80,北投門市,Food,4.0,29.67000000000001,No,270
2025-10-31,Milk Tea,1,45,榮耀門市,Beverages,5.0,29.67000000000001,No,270
2025-11-01,Instant Noodles,1,45,北投門市,Food,4.0,56.92000000000001,No,535
2025-11-01,Whiskey,3,255,榮耀門市,Wine,5.0,56.92000000000001,No,535
2025-11-01,Stationery,1,30,中高站門市,Other,0.0,56.92000000000001,No,535
2025-11-01,Bento,1,85,榮耀門市,Food,5.0,56.92000000000001,No,535
2025-11-01,Juice,3,120,豐學門市,Beverages,6.25,56.92000000000001,No,535
2025-11-02,Rice Ball,2,60,豐學門市,Food,6.25,16.61000000000001,No,310
2025-11-02,Black Tea,2,70,冠桃園門市,Beverages,3.38,16.61000000000001,No,310
2025-11-02,Beer,3,105,豐學門市,Wine,6.25,16.61000000000001,No,310
2025-11-02,Sake,1,30,冠桃園門市,Wine,3.38,16.61000000000001,No,310
2025-11-02,Milk Tea,1,45,冠桃園門市,Beverages,3.38,16.61000000000001,No,310
2025-11-03,Stationery,3,90,中高站門市,Other,0.0,27.00000000000001,No,260
2025-11-03,Instant Noodles,2,90,北投門市,Food,4.0,27.00000000000001,No,260
2025-11-03,Juice,2,80,冠桃園門市,Beverages,3.38,27.00000000000001,No,260
2025-11-04,Whiskey,3,2550,榮耀門市,Wine,5.0,170.14,Yes,4700
2025-11-04,Black Tea,1,35,榮耀門市,Beverages,5.0,170.14,Yes,4700
2025-11-04,Bento,1,85,北投門市,Food,4.0,170.14,Yes,4700
2025-11-04,Milk Tea,2,90,榮耀門市,Beverages,5.0,170.14,Yes,4700
2025-11-04,Coffee,2,1700,中高站門市,Beverages,0.0,170.14,Yes,4700
2025-11-04,Rice Ball,1,240,豐學門市,Food,6.25,170.14,Yes,4700
2025-11-05,Bento,2,170,中高站門市,Food,0.0,13.52,No,350
2025-11-05,Milk Tea,1,45,北投門市,Beverages,4.0,13.52,No,350
2025-11-05,Instant Noodles,3,135,北投門市,Food,4.0,13.52,No,350
2025-11-06,Toiletries,3,255,冠桃園門市,Other,3.38,56.42000000000001,No,485
2025-11-06,Instant Noodles,1,45,榮耀門市,Food,5.0,56.42000000000001,No,485
2025-11-06,Green Tea,1,30,中高站門市,Beverages,0.0,56.42000000000001,No,485
2025-11-06,Black Tea,1,35,中高站門市,Beverages,0.0,56.42000000000001,No,485
2025-11-06,Hot Dog,3,120,北投門市,Food,4.0,56.42000000000001,No,485
2025-11-07,Sandwich,3,105,豐學門市,Food,6.25,10.87,No,280
2025-11-07,Black Tea,3,105,榮耀門市,Beverages,5.0,10.87,No,280
2025-11-07,Beer,2,70,榮耀門市,Wine,5.0,10.87,No,280
2025-11-08,Parcel Pickup,1,35,中高站門市,Other,0.0,30.72000000000001,No,270
2025-11-08,Juice,3,120,豐學門市,Beverages,6.25,30.72000000000001,No,270
2025-11-08,Bento,1,85,北投門市,Food,4.0,30.72000000000001,No,270
2025-11-08,Rice Ball,1,30,中高站門市,Food,0.0,30.72000000000001,No,270
2025-11-09,Black Tea,3,105,中高站門市,Beverages,0.0,73.35000000000001,Yes,500
2025-11-09,Sake,2,60,豐學門市,Wine,6.25,73.35000000000001,Yes,500
2025-11-09,Beer,1,35,北投門市,Wine,4.0,73.35000000000001,Yes,500
2025-11-09,Milk Tea,1,45,榮耀門市,Beverages,5.0,73.35000000000001,Yes,500
2025-11-09,Bento,3,255,冠桃園門市,Food,3.38,73.35000000000001,Yes,500
2025-11-10,Sake,2,60,中高站門市,Wine,0.0,45.14000000000001,No,750
2025-11-10,Green Tea,3,90,中高站門市,Beverages,0.0,45.14000000000001,No,750
2025-11-10,Juice,2,80,冠桃園門市,Beverages,3.38,45.14000000000001,No,750
2025-11-10,Whiskey,2,170,冠桃園門市,Wine,3.38,45.14000000000001,No,750
2025-11-10,Black Tea,2,350,榮耀門市,Beverages,5.0,45.14000000000001,No,750
2025-11-11,Green Tea,3,90,冠桃園門市,Beverages,3.38,40.19,No,540
2025-11-11,Sake,1,30,中高站門市,Wine,0.0,40.19,No,540
2025-11-11,Black Tea,3,105,冠桃園門市,Beverages,3.38,40.19,No,540
2025-11-11,Whiskey,3,255,榮耀門市,Wine,5.0,40.19,No,540
2025-11-11,Stationery,2,60,中高站門市,Other,0.0,40.19,No,540
2025-11-12,Whiskey,1,510,榮耀門市,Wine,5.0,121.92,Yes,2445
2025-11-12,Rice Ball,3,90,北投門市,Food,4.0,121.92,Yes,2445
2025-11-12,Sake,1,30,北投門市,Wine,4.0,121.92,Yes,2445
2025-11-12,Green Tea,1,30,冠桃園門市,Beverages,3.38,121.92,Yes,2445
2025-11-12,Toiletries,3,1785,豐學門市,Other,6.25,121.92,Yes,2445
2025-11-13,Whiskey,2,170,冠桃園門市,Wine,3.38,41.69,No,690
2025-11-13,Sandwich,2,70,榮耀門市,Food,5.0,41.69,No,690
2025-11-13,Green Tea,2,60,豐學門市,Beverages,6.25,41.69,No,690
2025-11-13,Toiletries,3,255,豐學門市,Other,6.25,41.69,No,690
2025-11-13,Instant Noodles,3,135,榮耀門市,Food,5.0,41.69,No,690
2025-11-14,Toiletries,3,255,豐學門市,Other,6.25,33.8,No,445
2025-11-14,Whiskey,1,85,冠桃園門市,Wine,3.38,33.8,No,445
2025-11-14,Beer,3,105,中高站門市,Wine,0.0,33.8,No,445
2025-11-15,Parcel Pickup,3,105,北投門市,Other,4.0,35.94000000000001,No,475
2025-11-15,Milk Tea,3,135,豐學門市,Beverages,6.25,35.94000000000001,No,475
2025-11-15,Instant Noodles,2,90,北投門市,Food,4.0,35.94000000000001,No,475
2025-11-15,Whiskey,1,85,榮耀門市,Wine,5.0,35.94000000000001,No,475
2025-11-15,Green Tea,2,60,豐學門市,Beverages,6.25,35.94000000000001,No,475
2025-11-16,Bento,3,255,中高站門市,Food,0.0,91.94,Yes,1890
2025-11-16,Black Tea,1,35,榮耀門市,Beverages,5.0,91.94,Yes,1890
2025-11-16,Toiletries,3,1530,冠桃園門市,Other,3.38,91.94,Yes,1890
2025-11-16,Parcel Pickup,1,35,冠桃園門市,Other,3.38,91.94,Yes,1890
2025-11-16,Sandwich,1,35,榮耀門市,Food,5.0,91.94,Yes,1890
2025-11-17,Green Tea,2,60,中高站門市,Beverages,0.0,121.99,Yes,2180
2025-11-17,Instant Noodles,3,135,中高站門市,Food,0.0,121.99,Yes,2180
2025-11-17,Stationery,2,60,榮耀門市,Other,5.0,121.99,Yes,2180
2025-11-17,Parcel Pickup,2,70,北投門市,Other,4.0,121.99,Yes,2180
2025-11-17,Whiskey,3,1785,冠桃園門市,Wine,3.38,121.99,Yes,2180
2025-11-17,Beer,2,70,北投門市,Wine,4.0,121.99,Yes,2180
2025-11-18,Sake,2,60,豐學門市,Wine,6.25,39.77000000000001,No,635
2025-11-18,Beer,3,105,北投門市,Wine,4.0,39.77000000000001,No,635
2025-11-18,Stationery,1,300,北投門市,Other,4.0,39.77000000000001,No,635
2025-11-18,Coffee,2,170,榮耀門市,Beverages,5.0,39.77000000000001,No,635
2025-11-19,Black Tea,1,35,豐學門市,Beverages,6.25,14.39000000000001,No,270
2025-11-19,Parcel Pickup,2,70,冠桃園門市,Other,3.38,14.39000000000001,No,270
2025-11-19,Sake,1,30,冠桃園門市,Wine,3.38,14.39000000000001,No,270
2025-11-19,Instant Noodles,3,135,冠桃園門市,Food,3.38,14.39000000000001,No,270
2025-11-20,Milk Tea,1,45,冠桃園門市,Beverages,3.38,30.37,No,280
2025-11-20,Parcel Pickup,3,105,冠桃園門市,Other,3.38,30.37,No,280
2025-11-20,Juice,1,40,豐學門市,Beverages,6.25,30.37,No,280
2025-11-20,Sake,3,90,北投門市,Wine,4.0,30.37,No,280
2025-11-21,Green Tea,1,30,北投門市,Beverages,4.0,59.54000000000001,No,525
2025-11-21,Sandwich,1,35,豐學門市,Food,6.25,59.54000000000001,No,525
2025-11-21,Whiskey,3,255,中高站門市,Wine,0.0,59.54000000000001,No,525
2025-11-21,Black Tea,1,35,中高站門市,Beverages,0.0,59.54000000000001,No,525
2025-11-21,Stationery,3,90,榮耀門市,Other,5.0,59.54000000000001,No,525
2025-11-21,Juice,2,80,北投門市,Beverages,4.0,59.54000000000001,No,525
2025-11-22,Hot Dog,1,40,冠桃園門市,Food,3.38,29.62,No,250
2025-11-22,Coffee,1,85,北投門市,Beverages,4.0,29.62,No,250
2025-11-22,Milk Tea,2,90,北投門市,Beverages,4.0,29.62,No,250
2025-11-22,Sandwich,1,35,中高站門市,Food,0.0,29.62,No,250
2025-11-23,Green Tea,2,60,榮耀門市,Beverages,5.0,56.77000000000001,No,565
2025-11-23,Toiletries,2,170,中高站門市,Other,0.0,56.77000000000001,No,565
2025-11-23,Sake,2,60,中高站門市,Wine,0.0,56.77000000000001,No,565
2025-11-23,Black Tea,1,35,豐學門市,Beverages,6.25,56.77000000000001,No,565
2025-11-23,Stationery,1,240,北投門市,Other,4.0,56.77000000000001,No,565
2025-11-24,Green Tea,2,60,冠桃園門市,Beverages,3.38,52.34,No,315
2025-11-24,Bento,1,85,北投門市,Food,4.0,52.34,No,315
2025-11-24,Stationery,1,30,榮耀門市,Other,5.0,52.34,No,315
2025-11-24,Beer,1,35,北投門市,Wine,4.0,52.34,No,315
2025-11-24,Parcel Pickup,2,70,豐學門市,Other,6.25,52.34,No,315
2025-11-24,Sandwich,1,35,北投門市,Food,4.0,52.34,No,315
2025-11-25,Bento,2,170,豐學門市,Food,6.25,17.17000000000001,No,460
2025-11-25,Beer,1,35,豐學門市,Wine,6.25,17.17000000000001,No,460
2025-11-25,Toiletries,3,255,榮耀門市,Other,5.0,17.17000000000001,No,460
2025-11-26,Sake,1,150,豐學門市,Wine,6.25,29.45000000000001,No,325
2025-11-26,Bento,1,85,榮耀門市,Food,5.0,29.45000000000001,No,325
2025-11-26,Green Tea,3,90,中高站門市,Beverages,0.0,29.45000000000001,No,325
2025-11-27,Sake,1,30,中高站門市,Wine,0.0,33.27000000000001,No,375
2025-11-27,Instant Noodles,2,90,豐學門市,Food,6.25,33.27000000000001,No,375
2025-11-27,Bento,1,85,中高站門市,Food,0.0,33.27000000000001,No,375
2025-11-27,Toiletries,2,170,北投門市,Other,4.0,33.27000000000001,No,375
2025-11-28,Juice,1,40,冠桃園門市,Beverages,3.38,40.71000000000001,No,575
2025-11-28,Bento,1,85,北投門市,Food,4.0,40.71000000000001,No,575
2025-11-28,Whiskey,2,170,冠桃園門市,Wine,3.38,40.71000000000001,No,575
2025-11-28,Stationery,3,90,豐學門市,Other,6.25,40.71000000000001,No,575
2025-11-28,Hot Dog,3,120,豐學門市,Food,6.25,40.71000000000001,No,575
2025-11-28,Black Tea,2,70,冠桃園門市,Beverages,3.38,40.71000000000001,No,575
2025-11-29,Parcel Pickup,2,70,中高站門市,Other,0.0,16.27,No,370
2025-11-29,Coffee,3,255,豐學門市,Beverages,6.25,16.27,No,370
2025-11-29,Milk Tea,1,45,豐學門市,Beverages,6.25,16.27,No,370
2025-11-30,Black Tea,1,35,豐學門市,Beverages,6.25,12.09000000000001,No,205
2025-11-30,Juice,2,80,中高站門市,Beverages,0.0,12.09000000000001,No,205
2025-11-30,Milk Tea,1,45,豐學門市,Beverages,6.25,12.09000000000001,No,205
2025-11-30,Instant Noodles,1,45,豐學門市,Food,6.25,12.09000000000001,No,205
2025-12-01,Green Tea,3,90,豐學門市,Beverages,6.25,87.97,Yes,1525
2025-12-01,Whiskey,2,170,豐學門市,Wine,6.25,87.97,Yes,1525
2025-12-01,Beer,1,35,冠桃園門市,Wine,3.38,87.97,Yes,1525
2025-12-01,Hot Dog,3,960,榮耀門市,Food,5.0,87.97,Yes,1525
2025-12-01,Stationery,1,270,北投門市,Other,4.0,87.97,Yes,1525
2025-12-02,Juice,3,120,北投門市,Beverages,4.0,31.22000000000001,No,320
2025-12-02,Black Tea,1,35,豐學門市,Beverages,6.25,31.22000000000001,No,320
2025-12-02,Whiskey,1,85,北投門市,Wine,4.0,31.22000000000001,No,320
2025-12-02,Hot Dog,2,80,中高站門市,Food,0.0,31.22000000000001,No,320
2025-12-03,Parcel Pickup,2,70,冠桃園門市,Other,3.38,98.54000000000002,Yes,1590
2025-12-03,Juice,3,1200,冠桃園門市,Beverages,3.38,98.54000000000002,Yes,1590
2025-12-03,Bento,1,85,豐學門市,Food,6.25,98.54000000000002,Yes,1590
2025-12-03,Stationery,2,60,北投門市,Other,4.0,98.54000000000002,Yes,1590
2025-12-03,Sake,3,90,榮耀門市,Wine,5.0,98.54000000000002,Yes,1590
2025-12-03,Toiletries,1,85,北投門市,Other,4.0,98.54000000000002,Yes,1590
2025-12-04,Parcel Pickup,1,35,北投門市,Other,4.0,57.39000000000001,No,565
2025-12-04,Toiletries,2,170,北投門市,Other,4.0,57.39000000000001,No,565
2025-12-04,Milk Tea,3,135,冠桃園門市,Beverages,3.38,57.39000000000001,No,565
2025-12-04,Beer,3,105,中高站門市,Wine,0.0,57.39000000000001,No,565
2025-12-04,Juice,2,80,豐學門市,Beverages,6.25,57.39000000000001,No,565
2025-12-04,Hot Dog,1,40,冠桃園門市,Food,3.38,57.39000000000001,No,565
2025-12-05,Instant Noodles,2,90,中高站門市,Food,0.0,51.27,No,330
2025-12-05,Juice,1,40,榮耀門市,Beverages,5.0,51.27,No,330
2025-12-05,Milk Tea,3,135,榮耀門市,Beverages,5.0,51.27,No,330
2025-12-05,Rice Ball,1,30,豐學門市,Food,6.25,51.27,No,330
2025-12-05,Black Tea,1,35,北投門市,Beverages,4.0,51.27,No,330
2025-12-06,Rice Ball,3,810,冠桃園門市,Food,3.38,43.97,No,1475
2025-12-06,Beer,3,630,冠桃園門市,Wine,3.38,43.97,No,1475
2025-12-06,Sandwich,1,35,北投門市,Food,4.0,43.97,No,1475
2025-12-07,Sandwich,3,105,豐學門市,Food,6.25,37.39000000000001,No,515
2025-12-07,Bento,2,170,中高站門市,Food,0.0,37.39000000000001,No,515
2025-12-07,Beer,1,35,中高站門市,Wine,0.0,37.39000000000001,No,515
2025-12-07,Parcel Pickup,2,70,豐學門市,Other,6.25,37.39000000000001,No,515
2025-12-07,Milk Tea,3,135,冠桃園門市,Beverages,3.38,37.39000000000001,No,515
2025-12-08,Sandwich,2,70,北投門市,Food,4.0,36.52,No,445
2025-12-08,Instant Noodles,2,90,冠桃園門市,Food,3.38,36.52,No,445
2025-12-08,Whiskey,3,255,北投門市,Wine,4.0,36.52,No,445
2025-12-08,Green Tea,1,30,豐學門市,Beverages,6.25,36.52,No,445
2025-12-09,Beer,1,35,北投門市,Wine,4.0,127.62,Yes,1830
2025-12-09,Juice,1,40,榮耀門市,Beverages,5.0,127.62,Yes,1830
2025-12-09,Black Tea,3,105,豐學門市,Beverages,6.25,127.62,Yes,1830
2025-12-09,Whiskey,2,1530,榮耀門市,Wine,5.0,127.62,Yes,1830
2025-12-09,Milk Tea,2,90,冠桃園門市,Beverages,3.38,127.62,Yes,1830
2025-12-09,Rice Ball,1,30,中高站門市,Food,0.0,127.62,Yes,1830
2025-12-10,Parcel Pickup,1,35,豐學門市,Other,6.25,82.24000000000001,Yes,1130
2025-12-10,Sandwich,3,105,中高站門市,Food,0.0,82.24000000000001,Yes,1130
2025-12-10,Beer,1,35,中高站門市,Wine,0.0,82.24000000000001,Yes,1130
2025-12-10,Juice,1,40,豐學門市,Beverages,6.25,82.24000000000001,Yes,1130
2025-12-10,Black Tea,3,105,北投門市,Beverages,4.0,82.24000000000001,Yes,1130
2025-12-10,Milk Tea,3,810,榮耀門市,Beverages,5.0,82.24000000000001,Yes,1130
2025-12-11,Sake,2,60,冠桃園門市,Wine,3.38,32.42,No,860
2025-12-11,Black Tea,2,630,榮耀門市,Beverages,5.0,32.42,No,860
2025-12-11,Whiskey,2,170,冠桃園門市,Wine,3.38,32.42,No,860
2025-12-12,Green Tea,2,360,中高站門市,Beverages,0.0,76.9,Yes,540
2025-12-12,Parcel Pickup,1,35,北投門市,Other,4.0,76.9,Yes,540
2025-12-12,Hot Dog,2,80,豐學門市,Food,6.25,76.9,Yes,540
2025-12-12,Stationery,1,30,冠桃園門市,Other,3.38,76.9,Yes,540
2025-12-12,Beer,1,35,榮耀門市,Wine,5.0,76.9,Yes,540
2025-12-13,Instant Noodles,1,45,豐學門市,Food,6.25,60.01000000000001,Yes,1125
2025-12-13,Sandwich,3,105,冠桃園門市,Food,3.38,60.01000000000001,Yes,1125
2025-12-13,Bento,1,85,中高站門市,Food,0.0,60.01000000000001,Yes,1125
2025-12-13,Green Tea,3,630,豐學門市,Beverages,6.25,60.01000000000001,Yes,1125
2025-12-13,Coffee,2,170,豐學門市,Beverages,6.25,60.01000000000001,Yes,1125
2025-12-13,Rice Ball,3,90,豐學門市,Food,6.25,60.01000000000001,Yes,1125
2025-12-14,Rice Ball,2,60,豐學門市,Food,6.25,13.74000000000001,No,295
2025-12-14,Parcel Pickup,2,70,北投門市,Other,4.0,13.74000000000001,No,295
2025-12-14,Green Tea,2,60,豐學門市,Beverages,6.25,13.74000000000001,No,295
2025-12-14,Beer,3,105,北投門市,Wine,4.0,13.74000000000001,No,295
2025-12-15,Hot Dog,3,120,榮耀門市,Food,5.0,78.57,Yes,1260
2025-12-15,Stationery,2,60,中高站門市,Other,0.0,78.57,Yes,1260
2025-12-15,Toiletries,3,255,冠桃園門市,Other,3.38,78.57,Yes,1260
2025-12-15,Instant Noodles,2,90,豐學門市,Food,6.25,78.57,Yes,1260
2025-12-15,Sandwich,3,735,榮耀門市,Food,5.0,78.57,Yes,1260
2025-12-16,Bento,2,170,中高站門市,Food,0.0,30.00000000000001,No,320
2025-12-16,Parcel Pickup,2,70,北投門市,Other,4.0,30.00000000000001,No,320
2025-12-16,Hot Dog,2,80,冠桃園門市,Food,3.38,30.00000000000001,No,320
2025-12-17,Green Tea,3,90,豐學門市,Beverages,6.25,33.17000000000001,No,365
2025-12-17,Bento,2,170,中高站門市,Food,0.0,33.17000000000001,No,365
2025-12-17,Parcel Pickup,1,35,北投門市,Other,4.0,33.17000000000001,No,365
2025-12-17,Sandwich,2,70,中高站門市,Food,0.0,33.17000000000001,No,365
2025-12-18,Rice Ball,3,90,中高站門市,Food,0.0,13.99000000000001,No,320
2025-12-18,Beer,1,35,中高站門市,Wine,0.0,13.99000000000001,No,320
2025-12-18,Black Tea,3,105,中高站門市,Beverages,0.0,13.99000000000001,No,320
2025-12-18,Instant Noodles,2,90,冠桃園門市,Food,3.38,13.99000000000001,No,320
2025-12-19,Juice,2,80,中高站門市,Beverages,0.0,61.84,Yes,755
2025-12-19,Hot Dog,3,120,北投門市,Food,4.0,61.84,Yes,755
2025-12-19,Parcel Pickup,2,70,榮耀門市,Other,5.0,61.84,Yes,755
2025-12-19,Green Tea,2,60,榮耀門市,Beverages,5.0,61.84,Yes,755
2025-12-19,Whiskey,3,255,豐學門市,Wine,6.25,61.84,Yes,755
2025-12-19,Coffee,2,170,榮耀門市,Beverages,5.0,61.84,Yes,755
2025-12-20,Rice Ball,2,60,北投門市,Food,4.0,40.89000000000001,No,610
2025-12-20,Juice,2,80,中高站門市,Beverages,0.0,40.89000000000001,No,610
2025-12-20,Hot Dog,2,80,中高站門市,Food,0.0,40.89000000000001,No,610
2025-12-20,Milk Tea,3,135,榮耀門市,Beverages,5.0,40.89000000000001,No,610
2025-12-20,Bento,3,255,中高站門市,Food,0.0,40.89000000000001,No,610
2025-12-21,Rice Ball,1,30,冠桃園門市,Food,3.38,60.89000000000001,Yes,660
2025-12-21,Whiskey,2,170,中高站門市,Wine,0.0,60.89000000000001,Yes,660
2025-12-21,Hot Dog,2,80,榮耀門市,Food,5.0,60.89000000000001,Yes,660
2025-12-21,Instant Noodles,2,90,豐學門市,Food,6.25,60.89000000000001,Yes,660
2025-12-21,Sandwich,1,35,中高站門市,Food,0.0,60.89000000000001,Yes,660
2025-12-21,Bento,3,255,中高站門市,Food,0.0,60.89000000000001,Yes,660
2025-12-22,Milk Tea,2,90,豐學門市,Beverages,6.25,34.44,No,415
2025-12-22,Rice Ball,3,90,北投門市,Food,4.0,34.44,No,415
2025-12-22,Instant Noodles,2,90,北投門市,Food,4.0,34.44,No,415
2025-12-22,Parcel Pickup,3,105,豐學門市,Other,6.25,34.44,No,415
2025-12-22,Juice,1,40,中高站門市,Beverages,0.0,34.44,No,415
2025-12-23,Instant Noodles,1,45,榮耀門市,Food,5.0,52.72000000000001,No,370
2025-12-23,Sake,1,30,北投門市,Wine,4.0,52.72000000000001,No,370
2025-12-23,Whiskey,2,170,中高站門市,Wine,0.0,52.72000000000001,No,370
2025-12-23,Stationery,3,90,豐學門市,Other,6.25,52.72000000000001,No,370
2025-12-23,Parcel Pickup,1,35,榮耀門市,Other,5.0,52.72000000000001,No,370
2025-12-24,Rice Ball,3,90,豐學門市,Food,6.25,57.34000000000001,No,560
2025-12-24,Stationery,3,90,榮耀門市,Other,5.0,57.34000000000001,No,560
2025-12-24,Toiletries,2,170,北投門市,Other,4.0,57.34000000000001,No,560
2025-12-24,Sandwich,1,35,北投門市,Food,4.0,57.34000000000001,No,560
2025-12-24,Instant Noodles,2,90,豐學門市,Food,6.25,57.34000000000001,No,560
2025-12-24,Coffee,1,85,中高站門市,Beverages,0.0,57.34000000000001,No,560
2025-12-25,Toiletries,1,85,中高站門市,Other,0.0,45.24000000000001,No,610
2025-12-25,Juice,1,400,中高站門市,Beverages,0.0,45.24000000000001,No,610
2025-12-25,Green Tea,1,30,榮耀門市,Beverages,5.0,45.24000000000001,No,610
2025-12-25,Rice Ball,2,60,中高站門市,Food,0.0,45.24000000000001,No,610
2025-12-25,Sandwich,1,35,冠桃園門市,Food,3.38,45.24000000000001,No,610
2025-12-26,Toiletries,3,255,豐學門市,Other,6.25,58.57000000000001,No,700
2025-12-26,Whiskey,2,170,榮耀門市,Wine,5.0,58.57000000000001,No,700
2025-12-26,Stationery,1,150,北投門市,Other,4.0,58.57000000000001,No,700
2025-12-26,Hot Dog,2,80,北投門市,Food,4.0,58.57000000000001,No,700
2025-12-26,Instant Noodles,1,45,中高站門市,Food,0.0,58.57000000000001,No,700
2025-12-27,Parcel Pickup,2,70,豐學門市,Other,6.25,44.81,No,730
2025-12-27,Beer,3,105,豐學門市,Wine,6.25,44.81,No,730
2025-12-27,Juice,3,120,北投門市,Beverages,4.0,44.81,No,730
2025-12-27,Hot Dog,3,120,榮耀門市,Food,5.0,44.81,No,730
2025-12-27,Green Tea,2,60,豐學門市,Beverages,6.25,44.81,No,730
2025-12-27,Whiskey,3,255,北投門市,Wine,4.0,44.81,No,730
2025-12-28,Black Tea,1,35,豐學門市,Beverages,6.25,56.59000000000001,No,485
2025-12-28,Green Tea,3,90,北投門市,Beverages,4.0,56.59000000000001,No,485
2025-12-28,Sake,1,30,中高站門市,Wine,0.0,56.59000000000001,No,485
2025-12-28,Bento,2,170,榮耀門市,Food,5.0,56.59000000000001,No,485
2025-12-28,Rice Ball,3,90,榮耀門市,Food,5.0,56.59000000000001,No,485
2025-12-28,Beer,2,70,中高站門市,Wine,0.0,56.59000000000001,No,485
2025-12-29,Coffee,1,85,冠桃園門市,Beverages,3.38,28.87,No,190
2025-12-29,Milk Tea,1,45,榮耀門市,Beverages,5.0,28.87,No,190
